week,day,hour,visits,day_number
5,1,hour_22,225.32629992464206,29
5,1,hour_23,165.90806330067824,29
5,2,hour_0,60.92187892489324,30
5,2,hour_1,24.01155488570711,30
5,2,hour_2,16.173072092439085,30
5,2,hour_3,12.104998744034162,30
5,2,hour_4,7.640040190906808,30
5,2,hour_5,25.599095704596834,30
5,2,hour_6,32.94147199196182,30
5,2,hour_7,80.27003265511178,30
5,2,hour_8,259.66214518965086,30
5,2,hour_9,187.5282592313489,30
5,2,hour_10,193.08465209746294,30
5,2,hour_11,287.7417734237629,30
5,2,hour_12,307.0899271539814,30
5,2,hour_13,310.36423009294145,30
5,2,hour_14,408.29565435820143,30
5,2,hour_15,449.4724943481537,30
5,2,hour_16,548.9914594323035,30
5,2,hour_17,577.3687515699573,30
5,2,hour_18,618.3471489575484,30
5,2,hour_19,614.4775182115046,30
5,2,hour_20,309.76890228585785,30
5,2,hour_21,138.90982165285104,30
5,2,hour_22,115.89047977895001,30
5,2,hour_23,85.33031901532279,30
5,3,hour_0,56.269195344553296,31
5,3,hour_1,22.177761031566607,31
5,3,hour_2,14.937913422088252,31
5,3,hour_3,11.180524156409613,31
5,3,hour_4,7.056560328225738,31
5,3,hour_5,23.64405928158754,31
5,3,hour_6,30.425688687934354,31
5,3,hour_7,74.1397052666834,31
5,3,hour_8,239.8314075190488,31
5,3,hour_9,173.20648078372267,31
5,3,hour_10,178.33852465879593,31
5,3,hour_11,265.76655781629404,31
5,3,hour_12,283.63706773842415,31
5,3,hour_13,286.66130787909236,31
5,3,hour_14,377.11358117725865,31
5,3,hour_15,415.14569203717656,31
5,3,hour_16,507.0642635853638,31
5,3,hour_17,533.274344804488,31
5,3,hour_18,571.1231683831533,31
5,3,hour_19,567.5490663987273,31
5,3,hour_20,286.1114460353345,31
5,3,hour_21,128.30109687683162,31
5,3,hour_22,107.03977225152809,31
5,3,hour_23,78.81353093862514,31
5,4,hour_0,63.95512015406515,32
5,4,hour_1,25.207066901113624,32
5,4,hour_2,16.97831365653521,32
5,4,hour_3,12.707694884032488,32
5,4,hour_4,8.020430377627063,32
5,4,hour_5,26.873649836724443,32
5,4,hour_6,34.581595913924474,32
5,4,hour_7,84.26659968182199,32
